id,name,year,region_code,region_name,url,domain_id,class_id,order_id,primary_role_id,domain,class,order,primary_role,sector,feature_indices,features
373,SwarmFarm SwarmBot,2020.0,AU,Australia,Unknown,0,1,0,16,Physical,Mobile Ground,Wheeled,Research,Agricultural,"[6, 7]","['Mobile Ground', 'Wheeled']"
374,Traktorarvid Drever 120,2020.0,UN,Unknown/International,Unknown,0,-1,-1,16,Physical,Unknown,Unknown,Research,Agricultural,[],[]
375,VitiBot Bakus,2020.0,FR,France,Unknown,0,1,0,16,Physical,Mobile Ground,Wheeled,Research,Agricultural,"[6, 7]","['Mobile Ground', 'Wheeled']"
376,XMachines – X100 Ultra,2020.0,UN,Unknown/International,Unknown,0,-1,-1,16,Physical,Unknown,Unknown,Research,Agricultural,[],[]
377,Zauberzeug Field Friend,2020.0,UN,Unknown/International,Unknown,0,-1,-1,16,Physical,Unknown,Unknown,Research,Agricultural,[],[]
378,Military robot,2010.0,US,United States,https://en.wikipedia.org/wiki/Military_robot,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
379,Sentry gun,2010.0,US,United States,https://en.wikipedia.org/wiki/Sentry_gun,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
380,30mm DS30M Mark 2 Automated Small Calibre Gun,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/30mm_DS30M_Mark_2_Automated_Small_Calibre_Gun,0,7,2,15,Physical,Soft-bodied,SMA/Smart-Material Soft,Military/Tactical,Military,"[2, 3]","['Soft-bodied', 'SMA/Smart-Material Soft']"
381,Legged Squad Support System,2010.0,US,United States,https://en.wikipedia.org/wiki/Legged_Squad_Support_System,0,2,1,15,Physical,Legged,Quadruped,Military/Tactical,Military,"[4, 5]","['Legged', 'Quadruped']"
382,Lethal autonomous weapon,2010.0,US,United States,https://en.wikipedia.org/wiki/Lethal_autonomous_weapon,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
383,LittleDog,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/LittleDog,0,2,1,15,Physical,Legged,Quadruped,Military/Tactical,Military,"[4, 5]","['Legged', 'Quadruped']"
384,AAI RQ-7 Shadow,2010.0,US,United States,https://en.wikipedia.org/wiki/AAI_RQ-7_Shadow,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
385,AeroVironment RQ-14 Dragon Eye,2010.0,US,United States,https://en.wikipedia.org/wiki/AeroVironment_RQ-14_Dragon_Eye,0,4,0,15,Physical,Aquatic,ROV,Military/Tactical,Military,"[15, 16]","['Aquatic', 'ROV']"
386,Airbus Helicopters VSR700,2010.0,EU,European Union,https://en.wikipedia.org/wiki/Airbus_Helicopters_VSR700,0,3,0,15,Physical,Aerial,Multirotor,Military/Tactical,Military,"[11, 12]","['Aerial', 'Multirotor']"
387,Atobá XR,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Atob%C3%A1_XR,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
388,Aurora Excalibur,2010.0,US,United States,https://en.wikipedia.org/wiki/Aurora_Excalibur,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
389,Autonomous Rotorcraft Sniper System,2010.0,US,United States,https://en.wikipedia.org/wiki/Autonomous_Rotorcraft_Sniper_System,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
390,BAE Systems Mantis,2010.0,UK,United Kingdom,https://en.wikipedia.org/wiki/BAE_Systems_Mantis,0,2,2,15,Physical,Legged,Hexapod,Military/Tactical,Military,"[4, 17]","['Legged', 'Hexapod']"
391,GIDS Shahpar,2010.0,PA,Pakistan,https://en.wikipedia.org/wiki/GIDS_Shahpar,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
392,GIDS Shahpar-II,2010.0,PA,Pakistan,https://en.wikipedia.org/wiki/GIDS_Shahpar-II,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
393,GIDS Shahpar-III,2010.0,PA,Pakistan,https://en.wikipedia.org/wiki/GIDS_Shahpar-III,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
394,INTA SIVA,2010.0,ES,Spain,https://en.wikipedia.org/wiki/INTA_SIVA,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
395,Lockheed Martin Desert Hawk III,2010.0,US,United States,https://en.wikipedia.org/wiki/Lockheed_Martin_Desert_Hawk_III,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
396,Northrop Grumman MQ-8 Fire Scout,2010.0,US,United States,https://en.wikipedia.org/wiki/Northrop_Grumman_MQ-8_Fire_Scout,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
397,Northrop Grumman MQ-8C Fire Scout,2010.0,US,United States,https://en.wikipedia.org/wiki/Northrop_Grumman_MQ-8C_Fire_Scout,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
398,General Atomics MQ-9 Reaper,2010.0,US,United States,https://en.wikipedia.org/wiki/General_Atomics_MQ-9_Reaper,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
399,Qods Mohajer 10,2010.0,PA,Pakistan,https://en.wikipedia.org/wiki/Qods_Mohajer_10,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
400,Sea Robin XFC,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Sea_Robin_XFC,0,4,0,15,Physical,Aquatic,ROV,Military/Tactical,Military,"[15, 16]","['Aquatic', 'ROV']"
401,ST Aero FanTail,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/ST_Aero_FanTail,0,2,2,15,Physical,Legged,Hexapod,Military/Tactical,Military,"[4, 17]","['Legged', 'Hexapod']"
402,ST Aerospace Skyblade,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/ST_Aerospace_Skyblade,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
403,Sypaq Corvo Precision Payload Delivery System,2010.0,AU,Australia,https://en.wikipedia.org/wiki/Sypaq_Corvo_Precision_Payload_Delivery_System,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
404,UAV FAP,2010.0,PE,Peru,https://en.wikipedia.org/wiki/UAV_FAP,0,3,0,15,Physical,Aerial,Multirotor,Military/Tactical,Military,"[11, 12]","['Aerial', 'Multirotor']"
405,ANDROS,2010.0,US,United States,https://en.wikipedia.org/wiki/ANDROS,0,1,1,6,Physical,Mobile Ground,Tracked,Rescue,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
406,Demining robot,2010.0,US,United States,https://en.wikipedia.org/wiki/Demining_robot,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
407,DRDO Daksh,2010.0,IN,India,https://en.wikipedia.org/wiki/DRDO_Daksh,0,1,1,6,Physical,Mobile Ground,Tracked,Rescue,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
408,MarkV-A1,2010.0,US,United States,https://en.wikipedia.org/wiki/MarkV-A1,0,1,1,6,Physical,Mobile Ground,Tracked,Rescue,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
409,Panama remote controlled vehicle,2010.0,US,United States,https://en.wikipedia.org/wiki/Panama_remote_controlled_vehicle,0,1,0,6,Physical,Mobile Ground,Wheeled,Rescue,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
410,Wheelbarrow (robot),2010.0,US,United States,https://en.wikipedia.org/wiki/Wheelbarrow_(robot),0,4,3,6,Physical,Aquatic,Bio-inspired Fins/Jet,Rescue,Military,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
411,IRobot Negotiator,2010.0,US,United States,https://en.wikipedia.org/wiki/IRobot_Negotiator,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
412,R-Gator,2010.0,US,United States,https://en.wikipedia.org/wiki/R-Gator,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
413,IRobot Ranger,2010.0,US,United States,https://en.wikipedia.org/wiki/IRobot_Ranger,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
414,IRobot Transphibian,2010.0,US,United States,https://en.wikipedia.org/wiki/IRobot_Transphibian,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
415,IRobot Warrior,2010.0,US,United States,https://en.wikipedia.org/wiki/IRobot_Warrior,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
416,PackBot,2010.0,US,United States,https://en.wikipedia.org/wiki/PackBot,0,1,0,6,Physical,Mobile Ground,Wheeled,Rescue,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
417,XM1216 small unmanned ground vehicle,2010.0,US,United States,https://en.wikipedia.org/wiki/XM1216_small_unmanned_ground_vehicle,0,7,2,15,Physical,Soft-bodied,SMA/Smart-Material Soft,Military/Tactical,Military,"[2, 3]","['Soft-bodied', 'SMA/Smart-Material Soft']"
418,Unmanned ground combat vehicle,2010.0,US,United States,https://en.wikipedia.org/wiki/Unmanned_ground_combat_vehicle,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
419,Armored Combat Engineer Robot,2010.0,US,United States,https://en.wikipedia.org/wiki/Armored_Combat_Engineer_Robot,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
420,AvantGuard,2010.0,IL,Israel,https://en.wikipedia.org/wiki/AvantGuard,0,2,2,15,Physical,Legged,Hexapod,Military/Tactical,Military,"[4, 17]","['Legged', 'Hexapod']"
421,Berserk (robot),2010.0,US,United States,https://en.wikipedia.org/wiki/Berserk_(robot),0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
422,Black Knight (vehicle),2010.0,US,United States,https://en.wikipedia.org/wiki/Black_Knight_(vehicle),0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
423,Crusher (robot),2010.0,US,United States,https://en.wikipedia.org/wiki/Crusher_(robot),0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
424,Energetically Autonomous Tactical Robot,2010.0,US,United States,https://en.wikipedia.org/wiki/Energetically_Autonomous_Tactical_Robot,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
425,Miloš (unmanned ground vehicle),2010.0,SE,Sweden,https://en.wikipedia.org/wiki/Milo%C5%A1_(unmanned_ground_vehicle),0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
426,Mobile Land Mine,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Mobile_Land_Mine,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
427,Multifunctional utility/logistics and equipment vehicle,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Multifunctional_utility/logistics_and_equipment_vehicle,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
428,Muntra,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Muntra,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
429,Nazir rocket launcher (robot),2010.0,IR,Iran,https://en.wikipedia.org/wiki/Nazir_rocket_launcher_(robot),0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
430,Phantom (unmanned ground vehicle),2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Phantom_(unmanned_ground_vehicle),0,2,2,15,Physical,Legged,Hexapod,Military/Tactical,Military,"[4, 17]","['Legged', 'Hexapod']"
431,Ripsaw (vehicle),2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Ripsaw_(vehicle),0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
432,Robattle,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Robattle,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
433,SYRANO,2010.0,FR,France,https://en.wikipedia.org/wiki/SYRANO,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
434,History of unmanned combat aerial vehicles,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/History_of_unmanned_combat_aerial_vehicles,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
435,Miniature UAV,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Miniature_UAV,0,3,0,15,Physical,Aerial,Multirotor,Military/Tactical,Military,"[11, 12]","['Aerial', 'Multirotor']"
436,Unmanned combat aerial vehicle,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Unmanned_combat_aerial_vehicle,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
437,Unmanned surveillance and reconnaissance aerial vehicle,2010.0,UN,Unknown/International,https://en.wikipedia.org/wiki/Unmanned_surveillance_and_reconnaissance_aerial_vehicle,0,1,0,15,Physical,Mobile Ground,Wheeled,Military/Tactical,Military,"[6, 7]","['Mobile Ground', 'Wheeled']"
438,Meraj (UAV),2010.0,IR,Iran,https://en.wikipedia.org/wiki/Meraj_(UAV),0,3,0,15,Physical,Aerial,Multirotor,Military/Tactical,Military,"[11, 12]","['Aerial', 'Multirotor']"
439,Meraj 113 (UAV),2010.0,IR,Iran,https://en.wikipedia.org/wiki/Meraj_113_(UAV),0,3,0,15,Physical,Aerial,Multirotor,Military/Tactical,Military,"[11, 12]","['Aerial', 'Multirotor']"
440,Milkor 380,2010.0,ZA,South Africa,https://en.wikipedia.org/wiki/Milkor_380,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
441,Mirsad-1,2010.0,LE,Lebanon,https://en.wikipedia.org/wiki/Mirsad-1,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
442,NCSIST Albatross,2010.0,TW,Taiwan,https://en.wikipedia.org/wiki/NCSIST_Albatross,0,1,1,15,Physical,Mobile Ground,Tracked,Military/Tactical,Military,"[6, 8]","['Mobile Ground', 'Tracked']"
443,Domestic robot,,UN,Unknown/International,https://en.wikipedia.org/wiki/Domestic_robot,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
444,FoldiMate,,UN,Unknown/International,https://en.wikipedia.org/wiki/FoldiMate,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
445,Amazon Astro,2021.0,US,United States,https://en.wikipedia.org/wiki/Amazon_Astro,0,1,0,11,Physical,Mobile Ground,Wheeled,Companionship,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
446,Automated pool cleaner,,UN,Unknown/International,https://en.wikipedia.org/wiki/Automated_pool_cleaner,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
447,Domo (robot),,US,United States,https://en.wikipedia.org/wiki/Domo_(robot),0,4,0,7,Physical,Aquatic,ROV,Maintenance/Service,Service,"[15, 16]","['Aquatic', 'ROV']"
448,EEVE,,UN,Unknown/International,https://en.wikipedia.org/wiki/EEVE,0,1,0,11,Physical,Mobile Ground,Wheeled,Companionship,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
449,Laundroid,,JP,Japan,https://en.wikipedia.org/wiki/Laundroid,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
450,Laundry-folding machine,,UN,Unknown/International,https://en.wikipedia.org/wiki/Laundry-folding_machine,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
451,Looj,,UN,Unknown/International,https://en.wikipedia.org/wiki/Looj,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
452,Modulus robot,,UN,Unknown/International,https://en.wikipedia.org/wiki/Modulus_robot,0,6,0,7,Physical,Modular/Reconfigurable,Chain-type,Maintenance/Service,Service,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
453,Moley Robotics,,UK,United Kingdom,https://en.wikipedia.org/wiki/Moley_Robotics,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
454,Robomow,,UN,Unknown/International,https://en.wikipedia.org/wiki/Robomow,0,3,1,7,Physical,Aerial,Fixed-Wing,Maintenance/Service,Service,"[11, 13]","['Aerial', 'Fixed-Wing']"
455,Roborior,,JP,Japan,https://en.wikipedia.org/wiki/Roborior,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
456,Scooba (brand),,UN,Unknown/International,https://en.wikipedia.org/wiki/Scooba_(brand),0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
457,Toyota Partner Robot,,JP,Japan,https://en.wikipedia.org/wiki/Toyota_Partner_Robot,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
458,Wakamaru,2003.0,JP,Japan,https://en.wikipedia.org/wiki/Wakamaru,0,1,0,11,Physical,Mobile Ground,Wheeled,Companionship,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
459,Robotic vacuum cleaner,,UN,Unknown/International,https://en.wikipedia.org/wiki/Robotic_vacuum_cleaner,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
460,Dreame Technology,,CN,China,https://en.wikipedia.org/wiki/Dreame_Technology,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
461,Dustbot,,IT,Italy,https://en.wikipedia.org/wiki/Dustbot,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
462,Ecovacs Robotics,,CN,China,https://en.wikipedia.org/wiki/Ecovacs_Robotics,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
463,Electrolux Trilobite,2001.0,SE,Sweden,https://en.wikipedia.org/wiki/Electrolux_Trilobite,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
464,Eufy,,CN,China,https://en.wikipedia.org/wiki/Eufy,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
465,Friendly Vac RV400,,UN,Unknown/International,https://en.wikipedia.org/wiki/Friendly_Vac_RV400,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
466,Kärcher RC3000,,DE,Germany,https://en.wikipedia.org/wiki/K%C3%A4rcher_RC3000,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
467,LG Roboking,,KR,South Korea,https://en.wikipedia.org/wiki/LG_Roboking,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
468,Neato XV-11,2010.0,US,United States,https://en.wikipedia.org/wiki/Neato_XV-11,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
469,Roborock,,CN,China,https://en.wikipedia.org/wiki/Roborock,0,1,0,7,Physical,Mobile Ground,Wheeled,Maintenance/Service,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
470,Unitree Go2 AIR Robotic Dog,2018.0,CN,China,https://www.robotshop.com/products/unitree-go2-air-robotic-dog,0,2,1,16,Physical,Legged,Quadruped,Research,Research,"[4, 5]","['Legged', 'Quadruped']"
471,Unitree Go2 PRO Robotic Dog,2018.0,CN,China,https://www.robotshop.com/products/unitree-go2-pro-robotic-dog,0,2,1,16,Physical,Legged,Quadruped,Research,Research,"[4, 5]","['Legged', 'Quadruped']"
472,Xbot - Model M (Orin NX),2018.0,UN,Unknown/International,https://www.robotshop.com/products/xbot-model-m-orin-nx,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
473,Lynxmotion - A4WD3 Rugged Wheeled Rover RC Kit,2018.0,CA,Canada,https://www.robotshop.com/products/lynxmotion-a4wd3-rugged-wheeled-rover-rc-kit,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
474,Lynxmotion - A4WD3 Rugged Mecanum Rover Autonomous Kit,2018.0,CA,Canada,https://www.robotshop.com/products/lynxmotion-a4wd3-rugged-mecanum-rover-autonomous-kit,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
475,Rosbot 2 - Orin Nano,2018.0,PL,Poland,https://www.robotshop.com/products/rosbot-2-orin-nano,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
476,Aldebaran Robotics NAO6 Humanoid Robot,2018.0,FR,France,https://www.robotshop.com/products/aldebaran-robotics-nao6-humanoid-robot,0,2,0,16,Physical,Legged,Biped,Research,Research,"[4, 14]","['Legged', 'Biped']"
477,Chasing Gladius MINI S Underwater Drone Standard 200m,2018.0,CN,China,https://www.robotshop.com/products/chasing-gladius-mini-s-underwater-drone-standard-200m,0,3,0,16,Physical,Aerial,Multirotor,Research,Research,"[11, 12]","['Aerial', 'Multirotor']"
478,MARCo-Lite: Your Personal Mental Health Buddy!,,UN,Unknown/International,https://www.robotshop.com/products/marco-lite-your-personal-mental-health-buddy,0,1,0,11,Physical,Mobile Ground,Wheeled,Companionship,Service,"[6, 7]","['Mobile Ground', 'Wheeled']"
479,ADIR Power,2018.0,UN,Unknown/International,https://www.robotshop.com/products/adir-power,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
480,Leo Rover v1.8 Developer Kit,2018.0,PL,Poland,https://www.robotshop.com/products/leo-rover-v1-8-developer-kit,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
481,Leo Rover v1.8 (Assembled),2018.0,PL,Poland,https://www.robotshop.com/products/leo-rover-v1-8-assembled,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
482,Rosbot Plus AC - Orin Nano (Auto Charge),2018.0,PL,Poland,https://www.robotshop.com/products/rosbot-plus-ac-orin-nano-auto-charge,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
483,Chasing Gladius MINI S Underwater Drone Standard 100m,2018.0,CN,China,https://www.robotshop.com/products/chasing-gladius-mini-s-underwater-drone-standard-100m,0,3,0,16,Physical,Aerial,Multirotor,Research,Research,"[11, 12]","['Aerial', 'Multirotor']"
484,Rosbot Plus - Orin Nano,2018.0,PL,Poland,https://www.robotshop.com/products/rosbot-plus-orin-nano,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
485,Rosbot Pro - Orin Nano,2018.0,PL,Poland,https://www.robotshop.com/products/rosbot-pro-orin-nano,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
486,Rosbot Plus - Chassis,2018.0,PL,Poland,https://www.robotshop.com/products/rosbot-plus-chassis,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
487,MicroTraxx Inspection Robot,2018.0,UN,Unknown/International,https://www.robotshop.com/products/microtraxx-inspection-robot,0,4,0,1,Physical,Aquatic,ROV,Inspection,Research,"[15, 16]","['Aquatic', 'ROV']"
488,Robofleet - Orin Nano x5,2018.0,UN,Unknown/International,https://www.robotshop.com/products/robofleet-orin-nano-x5,0,4,0,16,Physical,Aquatic,ROV,Research,Research,"[15, 16]","['Aquatic', 'ROV']"
489,Gazebo,2002.0,US,United States,https://gazebosim.org,1,4,0,4,Virtual,Aquatic,ROV,Exploration,Research/Simulation,"[15, 16]","['Aquatic', 'ROV']"
490,Webots,1996.0,CH,Switzerland,https://cyberbotics.com,1,4,0,4,Virtual,Aquatic,ROV,Exploration,Research/Simulation,"[15, 16]","['Aquatic', 'ROV']"
491,RoboDK,2015.0,CA,Canada,https://robodk.com,1,3,1,16,Virtual,Aerial,Fixed-Wing,Research,Industrial Simulation,"[11, 13]","['Aerial', 'Fixed-Wing']"
492,MuJoCo,2012.0,US,United States,https://mujoco.org,1,4,3,4,Virtual,Aquatic,Bio-inspired Fins/Jet,Exploration,Research/Simulation,"[15, 19]","['Aquatic', 'Bio-inspired Fins/Jet']"
493,CoppeliaSim (V-REP),2011.0,CH,Switzerland,https://www.coppeliarobotics.com,1,2,1,4,Virtual,Legged,Quadruped,Exploration,Research/Simulation,"[4, 5]","['Legged', 'Quadruped']"
494,ARGoS,2012.0,EU,European Union,https://www.argos-sim.info,1,6,0,4,Virtual,Modular/Reconfigurable,Chain-type,Exploration,Research/Simulation,"[9, 10]","['Modular/Reconfigurable', 'Chain-type']"
495,NVIDIA Isaac Sim,2021.0,US,United States,https://developer.nvidia.com/isaac-sim,1,2,1,4,Virtual,Legged,Quadruped,Exploration,Research/Simulation,"[4, 5]","['Legged', 'Quadruped']"
